web_scraper_order,web_scraper_start_url,data,data2,data3,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,position,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,data17,image11,image12,image13,data18,data19
1777309697-18,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Gran degustación 360,Raquel R,"Celebrando mi cumpleaños con el menú degustación 360. Todo riquísimo, platos sabrosos, muy cuidados y mezcla de sabores. Empezando por su gamba thai, croqueta de pato, el steak koreano, ciervo japo-francès... Hasta sus originales y frescos postres. 
Muy buena atención y recomendación del vino por parte de la sumiller.
Lugar desenfadado con gran foco en los sabores.",56 contribuciones,56 contribuciones,Escrita el 26 de febrero de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,56.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4d/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4e/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4f/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4c/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/50/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/51/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/47/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/48/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4a/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/49/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/58/dc/4b/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg?w=100&h=-1&s=1,,
1777309670-1,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"Buena comida, pero por lo demás un poco caótico",Bloodybunny,"Visitamos poco después de que el restaurante se había trasladado a su nueva ubicación, por lo que las cosas eran comprensiblemente un poco caótico, y el personal parecía algo desorientado. Dicho esto, la comida era buena y vale la pena probar, y el vino que se nos ofreció fue excelente, sin duda un punto culminante de la experiencia.",111 contribuciones,111,Escrita el 6 de abril de 2025,"Reith im Alpbachtal, Austria",,Mostrar original,,,,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-2,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Visita inolvidable! Espectacular,Patrilopo,"Teníamos muchas ganas de conocer este restaurante y aprovechamos el día de san Valentín para que la ocasión fuera más especial. Nos encantó! Los platos y el trato. Todo lo que nos comimos nos pareció excelente, los snacks, pedimos tres para uno, uno a base de gamba, otro de centollo y otro de langosta. Luego de fuera de carta comimos el atún y los berberechos, buenísimos, así como la carrilera. Un lugar donde volver y recomendar. En breve cambian de ubicación, cerca de este local",4072 contribuciones,4072,Escrita el 20 de febrero de 2025,"Madrid, España",,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/f0/27/e7/caption.jpg?w=300&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4a/2d/61/caption.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,1.0
1777309670-3,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Sorprendente y un disfrute.,Jose luis C,"Toda una sorpresa, explosión de sabores con mucho toque asiático y mejicano., si te gusta la fusión es imprescindible ir .Algun plato para recordar mucho tiempo como la ostra. Local en proceso de cambio como la carta, volveremos. Detalle del cheff saliendo a saludarnos",4 contribuciones,4,Escrita el 2 de febrero de 2025,"Madrid, España",,,Calidad/precio,Ambiente,Servicio,Comida,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/bb/3e/cc/caption.jpg?w=300&h=300&s=1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/bb/3e/cb/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg?w=100&h=-1&s=1,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,1.0
1777309670-4,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Extraordinario,Vasiliev,"Una auténtica fiesta de sabor. Platos muy intensos, con mezclas poco usuales, con resultados extraordinarios. Muy recomendable. Excelente servicio. Fuimos a la carta, la siguiente visita será el menú degustación con maridaje.",13 contribuciones,13,Escrita el 12 de noviembre de 2024,"Oviedo, España","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/57/ba/69/bernardofernandez77.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-5,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Explosión de sabores,Seaside765209,Nos ha parecido increíble. El trato de sus camareros y la comida es espectacular. No deja de sorprender la cantidad de sabores. Es una fiesta para el paladar. Altamente recomendable,12 contribuciones,12,Escrita el 10 de noviembre de 2024,12 contribuciones,,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/14/b2/f1/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/14/b2/f6/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/14/b2/f0/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-6,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"Si lo estás considerando, ve",John A.,Fantástica comida y servicio. Lo único que lamentamos fue que no tuvimos suficiente hambre para obtener el menú degustación completo. Una de las mejores experiencias en restaurantes de fusión que hemos tenido en cualquier lugar.,4 contribuciones,4,Escrita el 9 de noviembre de 2024,4 contribuciones,,Mostrar original,Calidad/precio,Ambiente,Servicio,Comida,Traducido automáticamente,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg?w=100&h=-1&s=1,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,0.0
1777309670-7,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"Algunos cursos destacados, otros meh, la cultura de servicios se podría perfeccionar",vanholt,"Comida: elegimos Sabor del Mundo. Los primeros platos fueron increíblemente sabrosos y únicos, pero cuando los otros cayeron en redundancia con salsas de housin, guang ho y ostras seguidas ya no me cautivó. Los pisco sours son creativos y deliciosos, el vino gallego interesante. 

Servicio: los servidores parecían en disonancia con el restaurante con estrella Michelin. El servicio fue un poco agitado y desigual, con cambio de servidores, no todos los cuales conocían sus platos completamente y algunos de los cuales soltaron la pelota. Desigual inglés, aunque no lo exijo cuando estoy en un país que no habla inglés. Sin embargo, los servidores deben exhibir un comportamiento más sofisticado como homenaje a la comida con estrellas Michelin que el restaurante prepara.",98 contribuciones,98,Escrita el 12 de octubre de 2024,"SF, CA",,Mostrar original,Calidad/precio,Ambiente,Servicio,Comida,Traducido automáticamente,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,0.0
1777309670-8,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Tremendo restaurante,Frank,"Qué lugar tan tremendo. Servicio amable, eficiente y profesional. Excelentes cócteles a buen precio y el menú degustación fue digno de una estrella Michelin que refleja un chef con imaginación y grandes habilidades. Sin duda recomendaría y sin duda volvería.",26 contribuciones,26,Escrita el 2 de septiembre de 2024,London,,Mostrar original,,,,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-9,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Mezcla de sabores en texturas sorprendentes,Demetrio M,"Una experiencia diferente. Pedimos las croquetas chili-crab y pekín, los rolls lobster y steak (cuatro bocados espléndidos), en los principales el ceviche y la presa ibérica con mole shiitake y en los postres el mango thai y el oriental mandarín. Con copas de verdejo y agua, más el pan y la mantequilla ahumada, la cosa sale a 67 euros por persona, pero todo está tan bien presentado y el servicio es tan amable que más que  a comer, vas a Kuoko a alegrarte los sentidos.",155 contribuciones,155,Escrita el 26 de agosto de 2024,"Alcobendas, España","Nos llamó la atención que no nos ofrecieran ningún detalle de cortesía, pero la cosa debe ser así...",,Calidad/precio,Ambiente,Servicio,Comida,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/45/c4/b3/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/5c/8b/4a/291demetriom.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-10,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Maravilloso,Maria T,"El local no es muy grande, pero los asientos son cómodos. La decoración del local es sencilla con personalidad propia. Tomé un menú degustación, había muchos platos con marisco y picante que me gustaron. El sabor era bueno, pero para mi no era tan especial.  El precio es de unos 70 euros por persona si quieres un menú degustación. El personal era muy amable y atento, también explicaron todos los platos que es realmente genial.",27 contribuciones,27,Escrita el 14 de julio de 2024,"Madrid, España",,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/d8/85/5b/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/d8/85/5c/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/d8/85/5a/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-11,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Fantástico almuerzo,MicheleParis,"Cada vez que vengo a Madrid, me las arreglo para cenar en Kuoco, ubicado en el vibrante barrio Checa. Esta vez fui a almorzar el sábado 23 de junio y fue excelente como siempre. Disfruté de esta fusión de cocinas de todo el mundo 

Primero tomé un gran cóctel Pisco Maracuya (Pisco 1615 | maracuyá | lima | jengibre

Entonces opté por ""menú a la carta""

Ajo Camarón tailandés (Gamba roja) p, chile fermentado - emulsión de ajo, lima de dedo, ito - togarashi

Croqueta de cangrejo de chile (araña - cangrejo, chile, azafrán - emulsión olorosa, cebollino) 

 Asía - Caribe (gambas, calamares, pulpo, tomate, lima, hierba de limón, aguacate cremoso y jalapeño) que era divino. Cambian el chip una o dos veces al año. La última vez fue con patatas fritas y esta vez fue plátano de plátano. Fue tan bueno, una de las mejores 7 potencias que he comido en Kuoco! 

Almejas de afeitar (almejas de afeitar gallegas, pesto tailandés, coco cremoso, chalotes fritos, aceite de sésamo, lima) 

No tomé el postre. La comida era, una vez más, divina. 

Mi camarero era Pedro. Bonito y muy profesional. 

El restaurante es pequeño, unos 30 asientos, así que mejor reservar!",4910 contribuciones,4910,Escrita el 24 de junio de 2024,"París, Francia",,Mostrar original,,,,,Traducido automáticamente,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a7/93/21/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a7/93/22/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a7/93/20/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/69/93/ac/micheleparis.jpg?w=200&h=-1&s=1,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,0.0
1777309670-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Excelente experiencia,Javier S,"Excelente. Cocina fusión creativa a la vez que deliciosa. Servicio cuidado y medido.
A pesar de que no empezamos con buen pie por la asignación de una mesa alta, reconozco que el equipo hizo todo por recuperar la situación y hacernos sentir a gusto. A partir de ahí una delicia de menú con mucho trabajo y creatividad con todos los platos muy bien presentados y explicados. Volveré. Muy recomendable. Y espero pronto consiga un local algo mayor.",13 contribuciones,13,Escrita el 2 de junio de 2024,"Madrid, España",Menú degustación sin duda,,Calidad/precio,Ambiente,Servicio,Comida,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg?w=100&h=-1&s=1,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,0.0
1777309670-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Fantástico,Invinowinetours,"Maravilloso, me encantó. El servicio de sala, cercano, cómplice y eficaz. La comida, potente, sabroso y sorprendente en sabores y texturas. Cometimos el error de no hacer el menú degustación pero eso lo arreglaremos en breve, en la que sospecho será la segunda de  muchas visitas. Relajado, sin pretenciones desfasadas pero mejor que muchos restaurantes de que visitado últimamente, algunos con estrella(s).",15 contribuciones,15,Escrita el 3 de mayo de 2024,"Roma, Italia",,,Calidad/precio,Ambiente,Servicio,Comida,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,1.0
1777309670-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,10 sobre10,antonio jose y,"Perfecta combinación de  cocina, atención y espacio, sin olvidar su carta de vinos y la profesionalidad de su somelier. todos los detalles se cuidan. En los platos hay excelente producto, elaboración y atractivq  presentación. Personal de sala encantador.",4 contribuciones,4,Escrita el 2 de abril de 2024,"Algeciras, España",,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c4/ed/31/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
1777309670-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Una comida con muchas pretensiones,Extraordinary667164,"Nosotros cogimos e menú degustación con maridaje y fue un auténtico atropello 
La comida fue exquisita a la par que escasa  aunque tengo que reconocer que fue de un trabajo excelente 
En relación a los vinos fue un auténtico timo 
Una comida con maridaje que sirvan media copa por cada dos platos es absolutamente insuficiente 
Creo que por 120€ deben ser más generosos 
El local es pequeño 
Las mesas son pequeñas 
Y el servicio es ridículo 
Creo que es un timo",4 contribuciones,4,Escrita el 24 de marzo de 2024,4 contribuciones,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg?w=100&h=-1&s=1,,,,,,,,,,,Leer más,0.0
